MRO time overlap (UTC),MRO subSC lat (deg),MRO subSC lon (deg),MRO S/C altitude (km),MRO LST (h),MRO Incidence angle (deg),MRO Emission angle (deg),MRO Phase angle (deg),TGO time overlap (UTC),UVIS nadir LOS surface intercept lat (deg),UVIS nadir LOS surface intercept lon (deg),TGO S/C altitude (km),UVIS nadir LOS surface intercept LST (h),UVIS nadir LOS surface intercept Incidence angle (deg),UVIS nadir LOS surface intercept Emission angle (deg),UVIS nadir LOS surface intercept Phase angle (deg)
2021 AUG 21 17:06:00,57.4115,-80.2348,304.6355,3.9303,83.6564,1.0183e-14,83.6564,2021 AUG 21 16:48:00,58.8164,-77.0204,426.1642,3.8525,83.2477,0.57857,83.5873
2021 AUG 25 02:30:00,-46.0072,-10.117,255.5144,15.8353,88.4313,1.1254e-13,88.4313,2021 AUG 25 02:24:00,-48.1871,-10.3072,381.6529,15.7253,89.0112,0.49274,88.9361
2021 AUG 25 06:15:00,-44.2155,-64.9837,253.3482,15.8275,87.2121,6.4871e-14,87.2121,2021 AUG 25 06:21:00,-44.8728,-66.5485,381.4244,15.8206,87.5805,0.49829,87.509
2021 AUG 25 10:00:00,-42.0031,-119.8621,253.9957,15.8189,85.7109,3.8824e-14,85.7109,2021 AUG 25 10:18:00,-41.2186,-122.7683,380.5946,15.9172,86.0528,0.49968,85.9883
2021 AUG 25 13:45:00,-40.0518,-174.8613,254.7749,15.8025,84.3056,1.4423e-14,84.3056,2021 AUG 25 14:15:00,-37.5709,-179.3658,382.6546,15.9889,84.4126,0.49584,84.3577
2021 AUG 26 12:12:00,-37.9989,-142.724,255.6554,15.7964,82.923,5.627e-14,82.923,2021 AUG 26 11:51:00,-40.0162,-138.5578,381.1344,15.7336,83.684,0.49225,83.6128
2021 AUG 26 15:57:00,-36.2343,162.3389,255.2763,15.7839,81.6686,9.5893e-14,81.6686,2021 AUG 26 15:48:00,-36.4882,164.7163,381.7279,15.7964,81.9475,0.48738,81.8868
2021 AUG 26 19:42:00,-34.4351,107.5555,255.6349,15.7819,80.4867,3.4293e-14,80.4867,2021 AUG 26 19:45:00,-33.1872,107.8876,380.6212,15.8528,80.3684,0.479,80.3202
2021 AUG 26 23:27:00,-32.0979,52.6741,255.5181,15.7731,78.8999,1.0433e-13,78.8999,2021 AUG 26 23:42:00,-29.3595,51.1705,380.4392,15.9161,78.6091,0.46515,78.5785
2021 AUG 27 03:12:00,-30.3098,-2.2274,257.8747,15.7631,77.6551,6.7621e-14,77.6551,2021 AUG 27 03:39:00,-25.8407,-5.8572,383.4728,15.9592,76.9078,0.44865,76.8955
2021 AUG 28 05:24:00,-26.5357,-24.9701,258.0544,15.7486,75.1031,1.1901e-14,75.1031,2021 AUG 28 05:12:00,-24.7558,-21.8739,383.5768,15.7603,74.1071,0.43811,74.0944
2021 AUG 28 07:18:00,-20.8122,-52.997,258.6976,15.7294,71.3203,4.2672e-14,71.3203,2021 AUG 28 07:12:00,-18.6049,-49.4314,384.6461,15.8697,71.5699,0.40279,71.5969
2021 AUG 28 11:00:00,-28.3694,-106.5965,255.8877,15.7575,76.3573,1.8271e-14,76.3573,2021 AUG 28 11:03:00,-32.5557,-110.7315,380.9113,15.5306,76.879,0.46726,76.8202
2021 AUG 28 11:03:00,-18.6896,-107.8276,258.9276,15.7242,69.9587,4.326e-14,69.9587,2021 AUG 28 11:09:00,-14.8704,-106.4987,384.8711,15.91,69.8615,0.37794,69.9134
2021 AUG 29 22:36:00,-15.3512,92.9645,260.9314,15.7125,67.8081,1.4406e-14,67.8081,2021 AUG 29 22:30:00,-19.6346,91.7314,381.8288,15.5331,68.4118,0.40278,68.4241
2021 AUG 29 22:39:00,-5.7126,91.8042,265.0746,15.6839,61.945,8.0403e-15,61.945,2021 AUG 29 22:36:00,-1.8407,95.0137,388.038,15.8492,62.0276,0.28895,62.1645
2021 AUG 30 02:21:00,-13.1247,38.1065,262.6726,15.7053,66.4067,2.915e-14,66.4067,2021 AUG 30 02:27:00,-15.9012,34.6301,383.5581,15.5708,66.5039,0.3797,66.5426
2021 AUG 31 10:12:00,-2.0012,-67.423,266.6052,15.6711,59.802,6.2896e-14,59.802,2021 AUG 31 09:57:00,-6.5468,-66.7893,388.076,15.47,59.7414,0.31698,59.8459
2021 AUG 31 10:15:00,7.6005,-68.5652,272.1297,15.6436,54.8411,3.1526e-14,54.8411,2021 AUG 31 10:03:00,11.1869,-63.683,397.1178,15.7744,55.1223,0.23039,55.321
2021 AUG 31 12:06:00,3.8781,-95.4218,269.7874,15.6536,56.6634,5.0289e-15,56.6634,2021 AUG 31 11:57:00,-0.30591,-94.6284,390.5712,15.5606,57.5032,0.27993,57.6493
2021 AUG 31 13:57:00,0.18588,-122.2643,267.9725,15.665,58.6065,4.2672e-14,58.6065,2021 AUG 31 13:54:00,-2.9088,-123.9874,389.7576,15.5014,58.1153,0.29479,58.2449
2021 AUG 31 15:51:00,6.0261,-150.257,272.0332,15.6481,55.5988,4.0357e-14,55.5988,2021 AUG 31 15:54:00,3.2845,-151.8549,393.4488,15.5903,56.1055,0.2614,56.2721
2021 AUG 31 17:42:00,2.138,-177.1096,269.9838,15.6586,57.559,7.2876e-15,57.559,2021 AUG 31 17:51:00,0.49666,178.6974,391.8288,15.525,56.6316,0.27563,56.7826
2021 AUG 31 19:36:00,7.7691,154.9105,273.3202,15.6425,54.7555,4.498e-15,54.7555,2021 AUG 31 19:51:00,6.5058,150.7835,394.163,15.6108,54.8853,0.24704,55.0673
2021 SEP 01 23:42:00,17.3388,104.2129,277.8815,15.6136,50.7362,1.7128e-14,50.7362,2021 SEP 01 23:24:00,12.5459,106.6587,396.1972,15.4847,50.6704,0.22728,50.8734
2021 SEP 01 23:42:00,17.3388,104.2129,277.8815,15.6136,50.7362,1.7128e-14,50.7362,2021 SEP 01 23:27:00,21.3629,108.3993,401.7918,15.6494,50.0374,0.21026,50.2472
2021 SEP 02 03:27:00,19.6218,49.3515,280.1994,15.6061,49.9398,3.3206e-14,49.9398,2021 SEP 02 03:21:00,16.2135,49.5111,399.3724,15.5194,49.8275,0.21853,50.0364
2021 SEP 02 07:12:00,21.3943,-5.4337,281.8133,15.6039,49.4178,1.0183e-14,49.4178,2021 SEP 02 07:18:00,19.3781,-7.7378,401.9901,15.5478,49.2183,0.21266,49.4285
2021 SEP 02 10:57:00,23.1191,-60.3107,282.0723,15.5956,48.8706,3.381e-14,48.8706,2021 SEP 02 11:15:00,22.697,-64.9834,404.5606,15.5761,48.7113,0.2076,48.9189
2021 SEP 03 15:03:00,32.7385,-111.1445,289.2349,15.5575,46.8089,5.5089e-14,46.8089,2021 SEP 03 14:48:00,28.9289,-108.6964,408.5945,15.4772,46.2102,0.19508,46.3992
2021 SEP 03 18:48:00,34.6987,-165.9582,292.1304,15.5533,46.6246,8.2019e-14,46.6246,2021 SEP 03 18:45:00,32.2853,-165.6433,411.9573,15.5256,46.4482,0.18929,46.6246
2021 SEP 03 22:33:00,36.3094,139.1905,293.4199,15.5464,46.4837,6.6412e-14,46.4837,2021 SEP 03 22:42:00,35.4004,137.3368,412.333,15.5689,46.7847,0.18311,46.9478
2021 SEP 04 13:27:00,24.7131,-77.7418,283.5903,15.5869,48.4032,1.9606e-14,48.4032,2021 SEP 04 13:39:00,25.579,-81.0794,378.2908,15.5592,47.86,175.6382,131.7339
