S/C,UTC,UVIS nadir LOS surface intercept lat (deg),UVIS nadir LOS surface intercept lon (deg),S/C altitude (km),UVIS nadir LOS surface intercept LST (h),UVIS nadir LOS surface intercept Incidence angle (deg),UVIS nadir LOS surface intercept Emission angle (deg),UVIS nadir LOS surface intercept Phase angle (deg)
TGO,2024 JUL 31 10:00:00,-52.6579,111.9359,379.428,14.5786,43.6587,3.0142,40.6732

MRO,2024 JUL 31 13:42:00,-48.8434,59.4573,250.8665,14.6803,42.6267,1.0138e-13,42.6267
TGO,2024 JUL 31 13:57:00,-49.092,55.7276,378.0306,14.6747,42.6944,0.53314,42.6892

MRO,2024 JUL 31 17:27:00,-46.7926,4.4017,253.564,14.6586,41.5458,1.9878e-15,41.5458
TGO,2024 JUL 31 17:54:00,-45.6322,-0.20715,380.0496,14.7892,42.3139,2.2332,40.098

MRO,2024 AUG 01 15:54:00,-43.6688,36.3993,252.3467,14.6356,40.1574,6.7395e-14,40.1574
TGO,2024 AUG 01 15:30:00,-48.3828,40.3296,378.0049,14.5083,41.0442,2.4574,38.5901

MRO,2024 AUG 01 19:39:00,-41.8546,-18.5426,253.6992,14.6214,39.3599,3.1526e-14,39.3599
TGO,2024 AUG 01 19:27:00,-45.0273,-16.1533,380.9739,14.5861,40.2375,2.0419,38.2036

MRO,2024 AUG 02 01:15:00,-43.4845,-100.0757,250.8007,14.6347,40.1203,8.5816e-14,40.1203
TGO,2024 AUG 02 01:21:00,-44.2974,-102.5241,379.055,14.5689,39.7934,2.5277,37.269

MRO,2024 AUG 03 10:57:00,-34.3195,127.1872,254.3677,14.5758,36.8231,7.719e-14,36.8231
TGO,2024 AUG 03 10:48:00,-36.777,128.4848,379.9518,14.5164,36.738,4.7373,32.0008

MRO,2024 AUG 03 12:51:00,-28.3796,99.1115,255.5526,14.5528,35.6453,9.225e-14,35.6453
TGO,2024 AUG 03 12:48:00,-30.6035,100.7305,379.9554,14.6122,36.6434,0.54218,36.7552

MRO,2024 AUG 03 14:42:00,-31.9568,72.3455,254.072,14.5686,36.2934,3.8299e-14,36.2934
TGO,2024 AUG 03 14:45:00,-33.1742,71.1501,379.1232,14.5375,36.1305,0.54712,36.2179

MRO,2024 AUG 03 18:27:00,-29.734,17.4107,256.6386,14.555,35.8201,4.9784e-14,35.8201
TGO,2024 AUG 03 18:42:00,-29.5202,14.2297,381.2407,14.5861,36.2002,0.53816,36.3187

